Detection Date,Detection Date,Latitude,Longitude,Lab Status,Detection Num,labels,Detection Normal,Notes,year,month,Num
2020-04-15,2020-04-15,47.192586,-121.972048,Unverified,737530.0,3,-0.1836786164177415,"While looking at water fowl in a neighborhood storm overflow pond, about 4 ft away, 3 ft off the ground I briefly saw a 1-2” “something” fly fast and without sound along the inside of a black coated chaine link fence seperating the pond from E Warn",2020,4,248
2020-04-18,2020-04-18,48.874475,-122.58183,Negative ID,737533.0,0,-0.17473820274151655,All black at least two inches long with visible stinger. Seen twice two years ago in same location. Single hornet chewing on wood fencing 10-14ft from Creek with dense blackberries along most of the Creek.,2020,4,205
2020-04-16,2020-04-16,48.731766,-122.494206,Unverified,737531.0,3,-0.18069847852566653,"Saw a bee that looked like the picture in the Bellingham Herald. I did not notice if it had a skinny waist but it had pronounced striping on the bottom half and a vivid yellow at the head. It was at least as large as bumble bees, likely larger.r.",2020,4,246
2020-04-18,2020-04-18,48.931157,-122.548199,Negative ID,737533.0,0,-0.17473820274151655, ,2020,4,1
2020-04-09,2020-04-09,48.96684000000001,-122.615869,Unverified,737524.0,3,-0.20155944377019144,Twice now I think I've seen this Asian Giant on my property.  I would like traps put on my property.,2020,4,100
2020-04-17,2020-04-17,48.860105,-122.634026,Unverified,737532.0,3,-0.17771834063359154,It was hovering by a compost.  Also one spotted by veg garden hovering by weeds.,2020,4,80
2020-04-19,2020-04-19,47.62986,-120.68945,Negative ID,737534.0,0,-0.1717580648494416,Pictures don’t de justice. Face was orange and wasp was size of thumb.,2020,4,70
2020-04-19,2020-04-19,46.585611,-120.4542,Negative ID,737534.0,0,-0.1717580648494416,Found in our tent we set up in our yard. There were two and they caught our eye because they were so large. Unsure if they are so figured I would report just in case.,2020,4,166
2020-04-19,2020-04-19,48.176506,-122.527462,Negative ID,737534.0,0,-0.1717580648494416,"1.5-2 inches long, all black with one small yellow marking on its body. Long wings. Looks like it was trying to eat a spider. Probably not Asian wasp, due to the lack of yellow head but after it was smushed with a shoe, it had a giant opening where it’",2020,4,252
2020-04-19,2020-04-19,48.138159,-122.457098,Negative ID,737534.0,0,-0.1717580648494416,"Large and wide, yellow head, black body with yellow stripes big black eyes Was sitting on one of our Adirondack chairs, wings were back and it was sitting very still.  Didn’t look like anything I had seen before, I hit it with a fly swatter and it look",2020,4,252
2020-04-11,2020-04-11,48.563552,-121.411273,Unverified,737526.0,3,-0.19559916798604146,Was trimming the hedge right on Highway 20 when a half a dozen bees chased 2 large flying wasps (2 inches) from my driveway area to the end if the hedge and back again...all happened in just a few seconds...no pictures...yes I will trap for you...,2020,4,247
2020-04-19,2020-04-19,47.612591,-117.361804,Unverified,737534.0,3,-0.1717580648494416,"I saw what might be these pests yesterday and one today: a bunch of large, yellow-orange bee-like creatures - far too bright to be actual bumblebees and too fuzzy to be wasps - were flying around Ben Burr park in Spokane, WA (the way they float when flyi",2020,4,254
2020-04-20,2020-04-20,48.852465,-122.599719,Unverified,737535.0,3,-0.1687779269573666,Several large hornets have been seen on the property in the last few days,2020,4,73
2020-04-20,2020-04-20,47.86406,-121.962161,Unverified,737535.0,3,-0.1687779269573666,"I'm not certain that what I saw was one of these hornets, but it seemed slightly larger than a regular wasp - we have them in the yard too, but I'm raising mason bees and this wasp/hornet in particular has been very aggressive toward our mason bees, even",2020,4,254
2020-04-21,2020-04-21,48.13513,-122.466083,Negative ID,737536.0,0,-0.1657977890652916,set trap,2020,4,8
2020-04-21,2020-04-21,47.586052,-122.007302,Unverified,737536.0,3,-0.1657977890652916,"hi, I was out on a walk this evening in the trail between the Beaver Lake ballpark/dog park and Beaver Lake when a very loud angry sounding wasp-like insect circled me. when it continued, I turned around and walked away and it left me alone. I spotted a",2020,4,253
2020-04-21,2020-04-21,47.44900300000001,-122.674192,Unverified,737536.0,3,-0.1657977890652916,Last couple weeks I've seen a lot of agressive large bees on my property. My address is 11012 Havenwood Road SW Port Orchard 98367,2020,4,130
2012-07-19,2012-07-19,46.825939,-119.928915,Negative ID,734703.0,0,-8.60852843731372,I found this dead outside of my business years ago.,2012,7,51
2020-04-23,2020-04-23,47.607667,-122.312902,Negative ID,737538.0,0,-0.15983751328114165,Was attached to my window at work.,2020,4,34
2020-04-23,2020-04-23,48.08848,-123.162659,Negative ID,737538.0,0,-0.15983751328114165,Black face. We have it captured alive if you want it,2020,4,52
2016-07-14,2016-07-14,46.655829,-118.8614,Unverified,736159.0,3,-4.269447666452543,When I was fire chief in Connell Washington for 3 years in a row I observed what believe to be giant asian hornet harvesting insects out of the trees in front of the fire station,2016,7,178
2020-04-24,2020-04-24,45.735789,-122.645845,Unverified,737539.0,3,-0.15685737538906666,Large aggressive hornets going into ground give in my backyard near retaining wall. Was not there last summer. Did not get picture. Did not know they could kill humans. Please advise. Thanks.,2020,4,191
2020-04-24,2020-04-24,47.172483,-122.285568,Negative ID,737539.0,0,-0.15685737538906666,My dog ate one and threw it up in the house,2020,4,43
2020-04-21,2020-04-21,48.920181,-122.56221399999998,Unverified,737536.0,3,-0.1657977890652916,"Approx 2"" long was yellow and black. Did not get a good look at its head. Was much larger than the yellowjacket queens that are out and about. It perched near a yellowjacket trap we have out then bounced off the living room window a couple of times and f",2020,4,254
2020-04-24,2020-04-24,47.70145,-117.15638,Negative ID,737539.0,0,-0.15685737538906666,Found at our front door. Curious what it is.,2020,4,44
2020-04-14,2020-04-14,48.728709,-122.495858,Unverified,737529.0,3,-0.1866587543098165,It came in our bedroom window which was open with the light on and it was  about 30’ above ground,2020,4,97
2020-04-26,2020-04-26,45.735873,-122.645621,Unverified,737541.0,3,-0.1508970996049167,Please advise. Can't get a good photo. I don't want to get too close.,2020,4,69
2020-04-26,2020-04-26,48.83241,-122.5931,Negative ID,737541.0,0,-0.1508970996049167,I’m not sure if this was a giant Asian hornet but it was GIANT!,2020,4,63
2020-04-26,2020-04-26,47.024366,-122.811665,Negative ID,737541.0,0,-0.1508970996049167,It was in our back yard in Lacey WA,2020,4,35
2020-04-27,2020-04-27,48.763386,-122.499319,Unverified,737542.0,3,-0.14791696171284172,I picked up a rock and it flew into my armpit and stung me.,2020,4,59
2020-04-28,2020-04-28,47.640611,-122.519654,Unverified,737543.0,3,-0.14493682382076672,"2 flyby passes observed through second story south facing window, +/- 2"" flyer",2020,4,78
2020-04-28,2020-04-28,46.794961,-122.869575,Unverified,737543.0,3,-0.14493682382076672,The ones in our location resemble huge orange looking hunny bees.,2020,4,65
2020-04-29,2020-04-29,48.960483,-122.458186,Unverified,737544.0,3,-0.14195668592869173, ,2020,4,1
2020-04-27,2020-04-27,47.82428,-122.878728,Unverified,737542.0,3,-0.14791696171284172,was resting on a laural bush about shoulder high next to my shop.  Was going to try to catch but it started stir to leave.  There's a bench near that had a couple 2x4 blocks so I grabbed them pushed one under the leaf and clapped the hornet with the othe,2020,4,254
2020-04-30,2020-04-30,48.93992100000001,-122.464611,Unverified,737545.0,3,-0.13897654803661674, ,2020,4,1
2020-04-30,2020-04-30,48.93992100000001,-122.464611,Unverified,737545.0,3,-0.13897654803661674, ,2020,4,1
2020-05-01,2020-05-01,46.632813,-122.971509,Negative ID,737546.0,0,-0.13599641014454178,I think it may be an elm sawfly but I figured I would submit to be sure. I have a few more pictures. It’s body length was greater than an inch. Looks like a hornet to me.,2020,5,170
2020-04-30,2020-04-30,47.217414,-122.447846,Unverified,737545.0,3,-0.13897654803661674,I had my back door open and it kept flying in. I got it out 3 times but it kept coming back. It was the largest bee I had ever seen. It kept getting close to me and my little dogs so I swatted it. When it fell I could see that is was almost as fat as my,2020,4,253
2020-05-01,2020-05-01,47.014372,-122.81436200000002,Negative ID,737546.0,0,-0.13599641014454178,"I killed it, but I still have it. It is 1 1/2 inches long",2020,5,57
2017-09-20,2017-09-20,47.976383,-122.3674,Unverified,736592.0,3,-2.979047959184076,I am a former resident of Clinton Washington. During the last two years I was there I saw huge hornets. I do believe it's of note that unusual Hornet was spotted. If they have indeed been established that long? That could be extremely problematic to the,2017,9,253
2020-05-01,2020-05-01,48.69739000000001,-122.30993,Unverified,737546.0,3,-0.13599641014454178,Seen in the Sudden Valley of Whatcom County. Only 1.,2020,5,52
2019-08-01,2019-08-01,47.725219,-122.044406,Unverified,737272.0,3,-0.9525541925730872,"I have since moved, but I observed the hornet in woodinville last summer in July or August 2019. It was exactly as described and I immediately took notice of its body length being almost 2 inches. I was the largest hornet I had ever seen and it was freak",2019,8,254
2010-02-20,2010-02-20,47.780824,-120.022073,Negative ID,733823.0,0,-11.231049782339705,I saw on the trail/walking path near Lake Chelan River Reach,2010,2,60
2020-05-01,2020-05-01,47.6743,-117.297248,Unverified,737546.0,3,-0.13599641014454178,"There was a large waspin my garage yesterday, and was easily the biggest one i had ever seen. It was about 2 inches long, mostly black, it was dark in my garage so i did not see much orange. We opened the door to let it out and it flew West. It could hav",2020,5,254
2020-04-27,2020-04-27,48.888901,-122.466274,Unverified,737542.0,3,-0.14791696171284172,I saw it crawling under the wooden stoop at my door from the covered porch. Unfortunately I didn’t have my phone with me to photograph,2020,4,134
2019-08-02,2019-08-02,47.267176,-122.466823,Unverified,737273.0,3,-0.9495740546810122,Killed near commencement bay in tacoma.  Was NOT a native hornet.  Orange stripes but not day glo like some wasps. Enormous and frightening. Not a yellow jacket queen but slightly larger w weird eyes and distinct tiger orange stripes.  Widen your trappin,2019,8,254
2012-08-01,2012-08-01,48.78558,-122.96302,Unverified,734716.0,3,-8.569786644716746,"I encountered an insect that looked just like this on Patos Island, just north of Orcas Island. It was the largest bee I have seen, aggressive, mostly black but with the orange coloring. I was really surprised because it was not a beetle, june bug and se",2012,8,254
2020-05-02,2020-05-02,48.424824,-122.290882,Unverified,737547.0,3,-0.1330162722524668,Saw one this morning digging into the dubry under some bushes noticed the orange strips,2020,5,87
2020-04-29,2020-04-29,47.010402,-122.85761200000002,Unverified,737544.0,3,-0.14195668592869173,Had very large hind legs w no hairs,2020,4,35
2020-04-29,2020-04-29,47.010402,-122.85761200000002,Unverified,737544.0,3,-0.14195668592869173,Had very large hind legs w no hairs,2020,4,35
2020-05-02,2020-05-02,47.010359,-122.857551,Unverified,737547.0,3,-0.1330162722524668, ,2020,5,1
2020-05-02,2020-05-02,47.010366,-122.857981,Negative ID,737547.0,0,-0.1330162722524668,Very large hairless legs,2020,5,24
2019-07-24,2019-07-24,47.373462,-120.141581,Negative ID,737264.0,0,-0.9763952957096872,This hornet came flying by us and around us when we were in our back yard swimming pool. I have More pictures and a  video of it as well if needed please send an email or call.,2019,7,176
2020-04-29,2020-04-29,47.44883,-122.45726,Unverified,737544.0,3,-0.14195668592869173,"I saw two of these fighting (?) at the Judd Creek Loop Trail, didn't know what they were, and took a video. I've uploaded it, and hopefully you can see it. FYI, there is a high pitched frequency playing throughout the video--some weird fluke with my phon",2020,4,254
2019-08-04,2019-08-04,46.596612,-120.446389,Unverified,737275.0,3,-0.9436137788968624,"Seen 2, 2 inch long Hornet late summer last year in my back yard. Hovering and flying kinda slow and heavy.",2019,8,107
2019-06-26,2019-06-26,47.185779,-122.512439,Unverified,737236.0,3,-1.0598391566877865,"The date is a rough estimate. I did not have a phone near me. I was standing right next to our tall hedge, so it was almost eye level. The hornet was sitting on top of the hedge. It would have fit across the back of my hand and it was so thick. I stared",2019,6,253
